epoch,overflow,main,assigned_slots,share_assigned_slots,ok,skipped,invalid,delayed,bad_slots_abs,bad_slots_pct_node,effective_stake,stake_share_pct,effective_stake_next,stake_share_next_pct,delivered_slots_share_pct,coinbase_epoch_TKG,fees_epoch_TKR_at_main,reward_epoch_total_value_TKG_only,coinbase_cum_TKG,fees_cum_TKR_at_main,penalty_slots_residual,penalty_score,forced_invalid_slots_planned,forced_invalid_slots_realized,forced_invalid_share_pct_of_invalid,penalty_gained,penalty_recovery,penalty_tol,residual_prev_dbg,residual_next_dbg
191,OV_1,MAIN_1,9404,39.183,9404,0,0,0,0,0.0,580.5028999546901,39.8682,581.443299954454,39.8671,39.1833,0.9404,0.0,0.9404,181.4433,0.1031,0,0.0,0,0,0.0,0.0,9404.0,188.0,0.0,0.0
191,OV_2,MAIN_2,7384,30.767,7384,0,0,0,0,0.0,437.84589996539785,30.0707,438.5842999652125,30.0719,30.7667,0.7384,0.0,0.7384,138.5843,0.0845,0,0.0,0,0,0.0,0.0,7384.0,147.0,0.0,0.0
191,OV_3,MAIN_3,7212,30.05,7212,0,0,0,0,0.0,437.705799965433,30.0611,438.426999965252,30.0611,30.05,0.7212,0.0,0.7212,138.427,0.082,0,0.0,0,0,0.0,0.0,7212.0,144.0,0.0,0.0
192,OV_1,MAIN_1,9557,39.821,9557,0,0,0,0,0.0,581.443299954454,39.8671,582.3989999542141,39.867,39.8208,0.9557,0.0,0.9557,182.399,0.1031,0,0.0,0,0,0.0,0.0,9557.0,191.0,0.0,0.0
192,OV_2,MAIN_2,7222,30.092,7222,0,0,0,0,0.0,438.5842999652125,30.0719,439.3064999650312,30.0719,30.0917,0.7222,0.0,0.7222,139.3065,0.0845,0,0.0,0,0,0.0,0.0,7222.0,144.0,0.0,0.0
192,OV_3,MAIN_3,7221,30.087,7221,0,0,0,0,0.0,438.426999965252,30.0611,439.1490999650707,30.0611,30.0875,0.7221,0.0,0.7221,139.1491,0.082,0,0.0,0,0,0.0,0.0,7221.0,144.0,0.0,0.0
193,OV_1,MAIN_1,9596,39.983,9596,0,0,0,0,0.0,582.3989999542141,39.867,583.3585999539732,39.8672,39.9833,0.9596,0.0,0.9596,183.3586,0.1031,0,0.0,0,0,0.0,0.0,9596.0,191.0,0.0,0.0
193,OV_2,MAIN_2,7109,29.621,7109,0,0,0,0,0.0,439.3064999650312,30.0719,440.01739996485276,30.0711,29.6208,0.7109,0.0,0.7109,140.0174,0.0845,0,0.0,0,0,0.0,0.0,7109.0,142.0,0.0,0.0
193,OV_3,MAIN_3,7295,30.396,7295,0,0,0,0,0.0,439.1490999650707,30.0611,439.8785999648876,30.0617,30.3958,0.7295,0.0,0.7295,139.8786,0.082,0,0.0,0,0,0.0,0.0,7295.0,145.0,0.0,0.0
194,OV_1,MAIN_1,9756,40.65,9756,0,0,0,0,0.0,583.3585999539732,39.8672,584.3341999537283,39.8685,40.65,0.9756,0.0,0.9756,184.3342,0.1031,0,0.0,0,0,0.0,0.0,9756.0,195.0,0.0,0.0
194,OV_2,MAIN_2,7058,29.408,7058,0,0,0,0,0.0,440.01739996485276,30.0711,440.7231999646756,30.0701,29.4083,0.7058,0.0,0.7058,140.7232,0.0845,0,0.0,0,0,0.0,0.0,7058.0,141.0,0.0,0.0
194,OV_3,MAIN_3,7186,29.942,7186,0,0,0,0,0.0,439.8785999648876,30.0617,440.5971999647072,30.0615,29.9417,0.7186,0.0,0.7186,140.5972,0.082,0,0.0,0,0,0.0,0.0,7186.0,143.0,0.0,0.0
195,OV_1,MAIN_1,9546,39.775,9546,0,0,0,0,0.0,584.3341999537283,39.8685,585.2887999534887,39.8683,39.775,0.9546,0.0,0.9546,185.2888,0.1031,0,0.0,0,0,0.0,0.0,9546.0,190.0,0.0,0.0
195,OV_2,MAIN_2,7129,29.704,7129,0,0,0,0,0.0,440.7231999646756,30.0701,441.43609996449663,30.0695,29.7042,0.7129,0.0,0.7129,141.4361,0.0845,0,0.0,0,0,0.0,0.0,7129.0,142.0,0.0,0.0
195,OV_3,MAIN_3,7325,30.521,7325,0,0,0,0,0.0,440.5971999647072,30.0615,441.32969996452334,30.0622,30.5208,0.7325,0.0,0.7325,141.3297,0.082,0,0.0,0,0,0.0,0.0,7325.0,146.0,0.0,0.0
196,OV_1,MAIN_1,9445,39.354,9445,0,0,0,0,0.0,585.2887999534887,39.8683,586.2332999532516,39.8675,39.3542,0.9445,0.0,0.9445,186.2333,0.1031,0,0.0,0,0,0.0,0.0,9445.0,188.0,0.0,0.0
196,OV_2,MAIN_2,7355,30.646,7355,0,0,0,0,0.0,441.43609996449663,30.0695,442.171599964312,30.0704,30.6458,0.7355,0.0,0.7355,142.1716,0.0845,0,0.0,0,0,0.0,0.0,7355.0,147.0,0.0,0.0
196,OV_3,MAIN_3,7200,30.0,7200,0,0,0,0,0.0,441.32969996452334,30.0622,442.0496999643426,30.0621,30.0,0.72,0.0,0.72,142.0497,0.082,0,0.0,0,0,0.0,0.0,7200.0,144.0,0.0,0.0
197,OV_1,MAIN_1,9583,39.929,9583,0,0,0,0,0.0,586.2332999532516,39.8675,587.1915999530111,39.8676,39.9292,0.9583,0.0,0.9583,187.1916,0.1031,0,0.0,0,0,0.0,0.0,9583.0,191.0,0.0,0.0
197,OV_2,MAIN_2,7235,30.146,7235,0,0,0,0,0.0,442.171599964312,30.0704,442.8950999641304,30.0705,30.1458,0.7235,0.0,0.7235,142.8951,0.0845,0,0.0,0,0,0.0,0.0,7235.0,144.0,0.0,0.0
197,OV_3,MAIN_3,7182,29.925,7182,0,0,0,0,0.0,442.0496999643426,30.0621,442.7678999641623,30.0619,29.925,0.7182,0.0,0.7182,142.7679,0.082,0,0.0,0,0,0.0,0.0,7182.0,143.0,0.0,0.0
198,OV_1,MAIN_1,9618,40.075,9618,0,0,0,0,0.0,587.1915999530111,39.8676,588.1533999527696,39.8679,40.075,0.9618,0.0,0.9618,188.1534,0.1031,0,0.0,0,0,0.0,0.0,9618.0,192.0,0.0,0.0
198,OV_2,MAIN_2,7123,29.679,7123,0,0,0,0,0.0,442.8950999641304,30.0705,443.6073999639516,30.0699,29.6792,0.7123,0.0,0.7123,143.6074,0.0845,0,0.0,0,0,0.0,0.0,7123.0,142.0,0.0,0.0
198,OV_3,MAIN_3,7259,30.246,7259,0,0,0,0,0.0,442.7678999641623,30.0619,443.4937999639801,30.0622,30.2458,0.7259,0.0,0.7259,143.4938,0.082,0,0.0,0,0,0.0,0.0,7259.0,145.0,0.0,0.0
199,OV_1,MAIN_1,9635,40.146,9635,0,0,0,0,0.0,588.1533999527696,39.8679,589.1168999525278,39.8684,40.1458,0.9635,0.0,0.9635,189.1169,0.1031,0,0.0,0,0,0.0,0.0,9635.0,192.0,0.0,0.0
199,OV_2,MAIN_2,7246,30.192,7246,0,0,0,0,0.0,443.6073999639516,30.0699,444.3319999637697,30.0701,30.1917,0.7246,0.0,0.7246,144.332,0.0845,0,0.0,0,0,0.0,0.0,7246.0,144.0,0.0,0.0
199,OV_3,MAIN_3,7119,29.663,7119,0,0,0,0,0.0,443.4937999639801,30.0622,444.2056999638014,30.0615,29.6625,0.7119,0.0,0.7119,144.2057,0.082,0,0.0,0,0,0.0,0.0,7119.0,142.0,0.0,0.0
